ID,Text,AudioSnippetPath
1623648_1627353,ya apagó una la luce(s) .,/content/all_data/1623648_1627353.mp3
1629296_1631976,y esta es día .,/content/all_data/1629296_1631976.mp3
1644445_1647074,ya me lo pue(d)o quitar ?,/content/all_data/1644445_1647074.mp3
1649965_1653628,sí [/] si lo quita uno .,/content/all_data/1649965_1653628.mp3
1660800_1664237,tengo que hacer así primero .,/content/all_data/1660800_1664237.mp3
1679262_1683661,espérate .,/content/all_data/1679262_1683661.mp3
1682661_1685478,traigo unas dos .,/content/all_data/1682661_1685478.mp3
1689167_1692377,[- eng] hey !,/content/all_data/1689167_1692377.mp3
1732273_1734560,mmuhm .,/content/all_data/1732273_1734560.mp3
1736798_1741355,mmuhm .,/content/all_data/1736798_1741355.mp3
1749461_1752318,xxx .,/content/all_data/1749461_1752318.mp3
1764907_1768509,ah !,/content/all_data/1764907_1768509.mp3
6151_10735,ab(r)elo .,/content/all_data/6151_10735.mp3
15508_18907,sí !,/content/all_data/15508_18907.mp3
17907_20962,+< yo qu(i)ero así .,/content/all_data/17907_20962.mp3
22705_24773,okay .,/content/all_data/22705_24773.mp3
28128_30310,sí .,/content/all_data/28128_30310.mp3
35925_38825,ahí .,/content/all_data/35925_38825.mp3
41190_43845,el león .,/content/all_data/41190_43845.mp3
42845_47040,aquí .,/content/all_data/42845_47040.mp3
60431_64893,aquí .,/content/all_data/60431_64893.mp3
67364_69644,ahí .,/content/all_data/67364_69644.mp3
68644_70719,e(s) de aquí .,/content/all_data/68644_70719.mp3
69719_74977,aquí .,/content/all_data/69719_74977.mp3
76455_84106,ahi .,/content/all_data/76455_84106.mp3
91282_98900,la [//] qué la llama esto &=points ?,/content/all_data/91282_98900.mp3
127290_131533,un ballena .,/content/all_data/127290_131533.mp3
139906_141686,aquí .,/content/all_data/139906_141686.mp3
140686_145197,mira .,/content/all_data/140686_145197.mp3
153442_157449,+< [- hun] el snake que cae aquí .,/content/all_data/153442_157449.mp3
156449_161922,lo apago .,/content/all_data/156449_161922.mp3
178261_182408,+< xxx aquí .,/content/all_data/178261_182408.mp3
188957_194106,no me comes .,/content/all_data/188957_194106.mp3
193106_195737,+< no me comes .,/content/all_data/193106_195737.mp3
198006_201962,no .,/content/all_data/198006_201962.mp3
208212_210443,[- hun] una tiger .,/content/all_data/208212_210443.mp3
237853_243459,aquí .,/content/all_data/237853_243459.mp3
244971_247245,mira mami .,/content/all_data/244971_247245.mp3
248692_252227,[- eng] a seal .,/content/all_data/248692_252227.mp3
269241_272495,+< sí .,/content/all_data/269241_272495.mp3
280936_284513,[- eng] cheetah .,/content/all_data/280936_284513.mp3
284744_286962,[- eng] cheetah .,/content/all_data/284744_286962.mp3
288257_290672,bonito .,/content/all_data/288257_290672.mp3
303015_307507,+< qué es eso ?,/content/all_data/303015_307507.mp3
314228_316348,qué ?,/content/all_data/314228_316348.mp3
326291_329754,+< el pulpo .,/content/all_data/326291_329754.mp3
345908_348788,ahí .,/content/all_data/345908_348788.mp3
358276_361574,+< la cabrita va a poner ahí .,/content/all_data/358276_361574.mp3
361631_366503,[- hun] un giraffe .,/content/all_data/361631_366503.mp3
374413_378277,+< mami no xxx .,/content/all_data/374413_378277.mp3
408187_411928,[- eng] boo_boo .,/content/all_data/408187_411928.mp3
432056_435708,[- hun] mami el xxx [=! lulon] is coming .,/content/all_data/432056_435708.mp3
469403_473523,<y no> [/] y no (es)ta .,/content/all_data/469403_473523.mp3
474288_477686,el otro .,/content/all_data/474288_477686.mp3
476686_479538,el otro eso &=points .,/content/all_data/476686_479538.mp3
484091_486700,+< do(s) .,/content/all_data/484091_486700.mp3
490754_495745,+< pío [/] pío .,/content/all_data/490754_495745.mp3
494745_499494,pe(s)came .,/content/all_data/494745_499494.mp3
498494_502990,xxx .,/content/all_data/498494_502990.mp3
514352_516897,+< psst .,/content/all_data/514352_516897.mp3
540839_542913,mami .,/content/all_data/540839_542913.mp3
546144_550686,habla ella .,/content/all_data/546144_550686.mp3
549686_552258,habla .,/content/all_data/549686_552258.mp3
559798_562642,[- hun] una lake .,/content/all_data/559798_562642.mp3
573471_578003,al agua !,/content/all_data/573471_578003.mp3
583870_586754,sí .,/content/all_data/583870_586754.mp3
589758_593694,+< sí .,/content/all_data/589758_593694.mp3
602209_607404,+< mira mami .,/content/all_data/602209_607404.mp3
606404_611172,+< xxx .,/content/all_data/606404_611172.mp3
610172_614091,+< [- hun] mira f(r)oggy .,/content/all_data/610172_614091.mp3
626286_629797,el gorila .,/content/all_data/626286_629797.mp3
638293_640348,otro más .,/content/all_data/638293_640348.mp3
639348_642710,xxx mami .,/content/all_data/639348_642710.mp3
645422_650763,la cae .,/content/all_data/645422_650763.mp3
681425_684164,+< xxx .,/content/all_data/681425_684164.mp3
717089_720703,+< <guarda guarda> [/] guarda .,/content/all_data/717089_720703.mp3
746059_749540,puedo poner e(s)ta primero .,/content/all_data/746059_749540.mp3
748540_751659,ab(r)e .,/content/all_data/748540_751659.mp3
754349_756829,yo quiero .,/content/all_data/754349_756829.mp3
767401_771061,dona(t)s .,/content/all_data/767401_771061.mp3
773218_775939,sí .,/content/all_data/773218_775939.mp3
774939_779988,leche .,/content/all_data/774939_779988.mp3
778988_782097,yo quiere poca leche &=points .,/content/all_data/778988_782097.mp3
807969_811827,+< yo quiero uno jamón .,/content/all_data/807969_811827.mp3
810827_814346,ya hay que comer .,/content/all_data/810827_814346.mp3
814952_817496,+< sí [=! pretends to eat hot_dog] .,/content/all_data/814952_817496.mp3
818676_821537,ah ?,/content/all_data/818676_821537.mp3
825902_828924,+< (pi)zza !,/content/all_data/825902_828924.mp3
827924_831288,sí .,/content/all_data/827924_831288.mp3
831776_834049,una donat .,/content/all_data/831776_834049.mp3
836034_837912,co(r)ta ahí .,/content/all_data/836034_837912.mp3
838522_840908,no .,/content/all_data/838522_840908.mp3
850514_853858,+< papitas .,/content/all_data/850514_853858.mp3
852858_855559,ahí una papitas .,/content/all_data/852858_855559.mp3
857789_860414,+< mira .,/content/all_data/857789_860414.mp3
860942_863813,yo quiero fruta .,/content/all_data/860942_863813.mp3
863791_868896,yo quiere comer .,/content/all_data/863791_868896.mp3
867896_871596,[- hun] va a comer a ice_cream primero .,/content/all_data/867896_871596.mp3
870596_873808,sí .,/content/all_data/870596_873808.mp3
877396_880460,+< primero .,/content/all_data/877396_880460.mp3
895266_897497,[- eng] do you want cherries ?,/content/all_data/895266_897497.mp3
904956_909071,+< quiero una que es la fresa .,/content/all_data/904956_909071.mp3
913598_916860,mira .,/content/all_data/913598_916860.mp3
929506_935713,+< mami quiero una leche .,/content/all_data/929506_935713.mp3
961294_963712,este aquí .,/content/all_data/961294_963712.mp3
966616_969795,yo quiero helado .,/content/all_data/966616_969795.mp3
968795_971318,+< gracias .,/content/all_data/968795_971318.mp3
973028_976195,fruta .,/content/all_data/973028_976195.mp3
976760_978559,mira mami .,/content/all_data/976760_978559.mp3
977559_980611,yo tengo una estos .,/content/all_data/977559_980611.mp3
984002_985979,[- eng] why ?,/content/all_data/984002_985979.mp3
990644_992726,yo quiero uno .,/content/all_data/990644_992726.mp3
993962_998617,+< no mío .,/content/all_data/993962_998617.mp3
997617_1000414,no .,/content/all_data/997617_1000414.mp3
999414_1002355,+< está bien !,/content/all_data/999414_1002355.mp3
1003232_1005891,um@fp .,/content/all_data/1003232_1005891.mp3
1004891_1007502,tiene la en la mano .,/content/all_data/1004891_1007502.mp3
1011649_1014906,voy a comer la papitas [=! pretends to eat] .,/content/all_data/1011649_1014906.mp3
1015949_1017975,+< ya .,/content/all_data/1015949_1017975.mp3
1016975_1021153,va a comer esto pri(m)ero .,/content/all_data/1016975_1021153.mp3
1029742_1033414,+< mira [/] mira .,/content/all_data/1029742_1033414.mp3
1036301_1038807,[- hun] una carrot .,/content/all_data/1036301_1038807.mp3
1043966_1046193,+< sí [/] sí .,/content/all_data/1043966_1046193.mp3
1051989_1056058,[- eng] my turn .,/content/all_data/1051989_1056058.mp3
1067601_1070769,sí .,/content/all_data/1067601_1070769.mp3
1087748_1089479,xxx [=! sopilla] .,/content/all_data/1087748_1089479.mp3
1089847_1092122,saca [/] saca .,/content/all_data/1089847_1092122.mp3
1119155_1123318,yo quiere juguito .,/content/all_data/1119155_1123318.mp3
1168618_1171437,+< las papitas .,/content/all_data/1168618_1171437.mp3
1170437_1172875,+< dame [/] dame .,/content/all_data/1170437_1172875.mp3
1175140_1179243,+< yo quiero papitas .,/content/all_data/1175140_1179243.mp3
1178243_1181015,+< yo mi .,/content/all_data/1178243_1181015.mp3
1192016_1195358,[- eng] thank_you .,/content/all_data/1192016_1195358.mp3
1197324_1199170,yummy .,/content/all_data/1197324_1199170.mp3
1200284_1202792,+< donat .,/content/all_data/1200284_1202792.mp3
1201892_1203495,sí .,/content/all_data/1201892_1203495.mp3
1207271_1209653,+< okay .,/content/all_data/1207271_1209653.mp3
1215849_1218665,+< xxx .,/content/all_data/1215849_1218665.mp3
1220209_1223755,no !,/content/all_data/1220209_1223755.mp3
1224155_1227954,+< <pan pan> [/] pan .,/content/all_data/1224155_1227954.mp3
1231163_1234396,ma(ma) mira .,/content/all_data/1231163_1234396.mp3
1236069_1239392,este &=points .,/content/all_data/1236069_1239392.mp3
1239988_1243725,mucha la(d)o .,/content/all_data/1239988_1243725.mp3
1242725_1246201,es mucha la(d)o aquí .,/content/all_data/1242725_1246201.mp3
1252908_1257646,xxx yo qu(i)ere ese .,/content/all_data/1252908_1257646.mp3
1256646_1258960,+< xxx no .,/content/all_data/1256646_1258960.mp3
1258959_1261792,+< el qu(i)ere ese no .,/content/all_data/1258959_1261792.mp3
1263486_1266491,quiero comer .,/content/all_data/1263486_1266491.mp3
1267089_1269661,+< xxx pizza .,/content/all_data/1267089_1269661.mp3
1272394_1276904,gracias .,/content/all_data/1272394_1276904.mp3
1279512_1281643,[- hun] la ice_cream &=points .,/content/all_data/1279512_1281643.mp3
1295540_1298889,[- hun] es tú come ice_cream [=! hands mother an ice_cream] .,/content/all_data/1295540_1298889.mp3
1308479_1311849,vainilla .,/content/all_data/1308479_1311849.mp3
1320115_1323391,+< xxx [=! sa] .,/content/all_data/1320115_1323391.mp3
1328954_1332970,+< y <mira mira> [/] mira .,/content/all_data/1328954_1332970.mp3
1331970_1334265,está f(r)io e(s)to .,/content/all_data/1331970_1334265.mp3
1333265_1335735,(es)ta cal(i)ente .,/content/all_data/1333265_1335735.mp3
1334735_1336861,sí .,/content/all_data/1334735_1336861.mp3
1337805_1341089,+< que han +/.,/content/all_data/1337805_1341089.mp3
1341456_1345194,sí .,/content/all_data/1341456_1345194.mp3
1345340_1348737,está caliente .,/content/all_data/1345340_1348737.mp3
1354744_1357402,sí .,/content/all_data/1354744_1357402.mp3
1356402_1362259,ya .,/content/all_data/1356402_1362259.mp3
1361259_1363856,ya .,/content/all_data/1361259_1363856.mp3
1368990_1372128,+< okay .,/content/all_data/1368990_1372128.mp3
1373532_1376025,no .,/content/all_data/1373532_1376025.mp3
1375025_1377590,(es)ta cal(i)ente .,/content/all_data/1375025_1377590.mp3
1378310_1382943,+< e(s)te la cal(i)ente .,/content/all_data/1378310_1382943.mp3
1381943_1384100,tóquela conmigo .,/content/all_data/1381943_1384100.mp3
1388211_1391159,[- eng] you ready .,/content/all_data/1388211_1391159.mp3
1395628_1397578,ya ?,/content/all_data/1395628_1397578.mp3
1396578_1402580,e(s)ta cal(i)ente .,/content/all_data/1396578_1402580.mp3
1427660_1430498,así .,/content/all_data/1427660_1430498.mp3
1433989_1437498,sí .,/content/all_data/1433989_1437498.mp3
1436498_1440562,pa(ra) ta(r)de .,/content/all_data/1436498_1440562.mp3
1441342_1443698,no .,/content/all_data/1441342_1443698.mp3
1442698_1444893,y mío .,/content/all_data/1442698_1444893.mp3
1443893_1448097,no .,/content/all_data/1443893_1448097.mp3
1458094_1461550,y qu(i)ere e(s)te .,/content/all_data/1458094_1461550.mp3
1462155_1464030,[- hun] una cherry .,/content/all_data/1462155_1464030.mp3
1495403_1499028,[- hun] una fairies ?,/content/all_data/1495403_1499028.mp3
1516515_1520514,okay .,/content/all_data/1516515_1520514.mp3
1522718_1526075,recógelo .,/content/all_data/1522718_1526075.mp3
1530414_1532427,naranja .,/content/all_data/1530414_1532427.mp3
1531427_1534203,y estas .,/content/all_data/1531427_1534203.mp3
1533203_1535883,la guarda .,/content/all_data/1533203_1535883.mp3
1557981_1562793,+< libros .,/content/all_data/1557981_1562793.mp3
1581613_1586152,xxx .,/content/all_data/1581613_1586152.mp3
1597128_1605260,+< na(da) hablas .,/content/all_data/1597128_1605260.mp3
1604260_1608008,va ver .,/content/all_data/1604260_1608008.mp3
1612558_1619005,+< (es)pera que yo te(n)go que ver e(s)to .,/content/all_data/1612558_1619005.mp3
1618584_1621437,una granja .,/content/all_data/1618584_1621437.mp3
1634520_1637805,+< yo qu(i)ere poner la curita .,/content/all_data/1634520_1637805.mp3
1650165_1653695,sí .,/content/all_data/1650165_1653695.mp3
1655585_1658977,+< se cayó .,/content/all_data/1655585_1658977.mp3
1667490_1671158,xxx .,/content/all_data/1667490_1671158.mp3
1704128_1707487,no [=! howls] .,/content/all_data/1704128_1707487.mp3
1708440_1711541,lobito .,/content/all_data/1708440_1711541.mp3
1710541_1713579,+< qué bonito !,/content/all_data/1710541_1713579.mp3
1737500_1742618,yo qu(i)ere el oso .,/content/all_data/1737500_1742618.mp3
1744655_1746283,sí .,/content/all_data/1744655_1746283.mp3
1753520_1759158,vamos [/] vamos .,/content/all_data/1753520_1759158.mp3
1762931_1765101,<no no> [/] no .,/content/all_data/1762931_1765101.mp3
1764101_1767426,sí .,/content/all_data/1764101_1767426.mp3
1794897_1799716,[- eng] xxx [=! choochie] train .,/content/all_data/1794897_1799716.mp3
0_17308,[- eng] you do animals ?,/content/all_data/0_17308.mp3
19482_23432,jirafa .,/content/all_data/19482_23432.mp3
22432_25820,[- eng] what's it for this ?,/content/all_data/22432_25820.mp3
36813_41490,[- eng] what's it for this ?,/content/all_data/36813_41490.mp3
40490_48070,0 [=! places toy on the board] .,/content/all_data/40490_48070.mp3
47070_50973,+< mami .,/content/all_data/47070_50973.mp3
49973_53937,[- hun] what can put this is ?,/content/all_data/49973_53937.mp3
55526_66356,aquí es .,/content/all_data/55526_66356.mp3
85961_90489,[- eng] what you put this ?,/content/all_data/85961_90489.mp3
108511_112989,+< [- eng] where you put this ?,/content/all_data/108511_112989.mp3
116810_120081,[- eng] look !,/content/all_data/116810_120081.mp3
135103_140247,mami .,/content/all_data/135103_140247.mp3
139247_141371,[- hun] where's your agua ?,/content/all_data/139247_141371.mp3
167041_169534,to(r)tuga .,/content/all_data/167041_169534.mp3
172134_181587,xxx .,/content/all_data/172134_181587.mp3
184102_189474,+< [- eng] what to puts ?,/content/all_data/184102_189474.mp3
214031_219427,hipopota(mo) .,/content/all_data/214031_219427.mp3
221209_224361,[- eng] where do we put xxx snake ?,/content/all_data/221209_224361.mp3
235726_242853,[- eng] what it that ?,/content/all_data/235726_242853.mp3
249630_253078,ah .,/content/all_data/249630_253078.mp3
253078_255876,[- eng] it's cute .,/content/all_data/253078_255876.mp3
260574_263107,[- hun] a foca .,/content/all_data/260574_263107.mp3
263640_266413,[- hun] este ya se va here .,/content/all_data/263640_266413.mp3
268121_271847,[- eng] I love it .,/content/all_data/268121_271847.mp3
293324_294958,ya .,/content/all_data/293324_294958.mp3
300481_303551,hm .,/content/all_data/300481_303551.mp3
302551_309561,otra cebra .,/content/all_data/302551_309561.mp3
310139_318095,con e(s)te .,/content/all_data/310139_318095.mp3
333029_335162,[- eng] this ?,/content/all_data/333029_335162.mp3
342666_346902,tigre .,/content/all_data/342666_346902.mp3
350643_352627,pu(l)po .,/content/all_data/350643_352627.mp3
352597_355569,[- hun] mucho xxx there .,/content/all_data/352597_355569.mp3
356182_358290,[- eng] this .,/content/all_data/356182_358290.mp3
357290_359651,[- eng] this one &=points ?,/content/all_data/357290_359651.mp3
358651_361946,ese .,/content/all_data/358651_361946.mp3
383596_388755,oh [=! sneeze sound] !,/content/all_data/383596_388755.mp3
405485_410969,es (i)guana .,/content/all_data/405485_410969.mp3
418539_424326,llama .,/content/all_data/418539_424326.mp3
423326_427546,[- eng] I need to [/] to why is that ?,/content/all_data/423326_427546.mp3
426546_437141,ay !,/content/all_data/426546_437141.mp3
441624_447403,[- eng] a whale .,/content/all_data/441624_447403.mp3
463006_464994,foca .,/content/all_data/463006_464994.mp3
469780_472518,[- eng] a penguin .,/content/all_data/469780_472518.mp3
472741_474842,pingüino .,/content/all_data/472741_474842.mp3
474902_479355,[- hun] ese va in here .,/content/all_data/474902_479355.mp3
482026_484262,tiburón .,/content/all_data/482026_484262.mp3
483262_487234,[- eng] this in here .,/content/all_data/483262_487234.mp3
490942_493872,hm .,/content/all_data/490942_493872.mp3
492872_496172,[- hun] where to put this pece(s) ?,/content/all_data/492872_496172.mp3
497381_501591,[- eng] here .,/content/all_data/497381_501591.mp3
500591_503456,[- eng] and you down [/] down here .,/content/all_data/500591_503456.mp3
502456_505720,[- hun] a (le)chuza .,/content/all_data/502456_505720.mp3
504720_510270,aquí .,/content/all_data/504720_510270.mp3
509270_514203,claro !,/content/all_data/509270_514203.mp3
515212_519097,[- eng] fish .,/content/all_data/515212_519097.mp3
518097_521510,+< este es pescado .,/content/all_data/518097_521510.mp3
520510_526120,pez !,/content/all_data/520510_526120.mp3
529614_534508,foca .,/content/all_data/529614_534508.mp3
537750_540351,tigresa .,/content/all_data/537750_540351.mp3
539351_543171,es +...,/content/all_data/539351_543171.mp3
542171_547460,+< eso vayan .,/content/all_data/542171_547460.mp3
550559_552907,venado .,/content/all_data/550559_552907.mp3
602637_605148,son ve(i)nte .,/content/all_data/602637_605148.mp3
605464_609357,uno@x .,/content/all_data/605464_609357.mp3
608357_611363,dos@x .,/content/all_data/608357_611363.mp3
620882_623448,son e(s)ta .,/content/all_data/620882_623448.mp3
623856_627087,+< uno@x .,/content/all_data/623856_627087.mp3
644470_649060,[- eng] leave it there .,/content/all_data/644470_649060.mp3
672879_681021,+< toma .,/content/all_data/672879_681021.mp3
699093_713271,yey !,/content/all_data/699093_713271.mp3
713805_718150,[- hun] tiene one more game ?,/content/all_data/713805_718150.mp3
723536_727049,(o)kay .,/content/all_data/723536_727049.mp3
729039_732029,comidi(ta) .,/content/all_data/729039_732029.mp3
737375_740199,[- eng] this ?,/content/all_data/737375_740199.mp3
742385_748890,[- eng] give me good spoon .,/content/all_data/742385_748890.mp3
750501_754178,papas fritas .,/content/all_data/750501_754178.mp3
753178_759455,[- hun] the sopa .,/content/all_data/753178_759455.mp3
784618_792257,[- eng] that's a xxx .,/content/all_data/784618_792257.mp3
793271_799562,uva .,/content/all_data/793271_799562.mp3
803663_808052,fresa .,/content/all_data/803663_808052.mp3
808773_816026,ot(r)a nara(n)ja .,/content/all_data/808773_816026.mp3
815026_820264,choclo .,/content/all_data/815026_820264.mp3
829338_836178,ot(r)a xxx [=! guesa] .,/content/all_data/829338_836178.mp3
841534_846275,donats .,/content/all_data/841534_846275.mp3
847479_859778,[- eng] dog .,/content/all_data/847479_859778.mp3
866499_873876,tenedor .,/content/all_data/866499_873876.mp3
891917_896537,eso [/] eso .,/content/all_data/891917_896537.mp3
895537_899763,[- eng] it's you .,/content/all_data/895537_899763.mp3
898763_901867,[- eng] where to put it to this ?,/content/all_data/898763_901867.mp3
900867_907183,[- eng] it's good .,/content/all_data/900867_907183.mp3
912943_919367,ops !,/content/all_data/912943_919367.mp3
921503_926799,[- hun] él salió a green .,/content/all_data/921503_926799.mp3
927471_930373,[- hun] es now need a green &=points .,/content/all_data/927471_930373.mp3
938346_942485,0 [=! covers bread] .,/content/all_data/938346_942485.mp3
946485_951880,eso es .,/content/all_data/946485_951880.mp3
950880_957062,okay ?,/content/all_data/950880_957062.mp3
962592_966907,[- hun] es good &=nods .,/content/all_data/962592_966907.mp3
978665_982926,hm .,/content/all_data/978665_982926.mp3
995276_1000576,tú qu(i)ere(s) .,/content/all_data/995276_1000576.mp3
1003860_1007878,[- eng] that's yours .,/content/all_data/1003860_1007878.mp3
1006878_1010819,[- eng] it is .,/content/all_data/1006878_1010819.mp3
1021395_1025616,+< xxx .,/content/all_data/1021395_1025616.mp3
1039299_1043813,0 [=! shakes head] .,/content/all_data/1039299_1043813.mp3
1049577_1051894,sí .,/content/all_data/1049577_1051894.mp3
1053013_1054977,agua .,/content/all_data/1053013_1054977.mp3
1057977_1063046,kétchup .,/content/all_data/1057977_1063046.mp3
1062046_1067377,sí .,/content/all_data/1062046_1067377.mp3
1066377_1069800,[- eng] I want it xxx .,/content/all_data/1066377_1069800.mp3
1095624_1103055,0 [=! puts toys away] .,/content/all_data/1095624_1103055.mp3
1166477_1170691,[- eng] one more thing ?,/content/all_data/1166477_1170691.mp3
1171636_1173918,okay .,/content/all_data/1171636_1173918.mp3
1205048_1212465,+< 0 &=points .,/content/all_data/1205048_1212465.mp3
1234179_1237747,wuau !,/content/all_data/1234179_1237747.mp3
1255931_1261309,+< xxx .,/content/all_data/1255931_1261309.mp3
1271349_1273482,[- eng] there &=points .,/content/all_data/1271349_1273482.mp3
1273654_1277380,mariposa .,/content/all_data/1273654_1277380.mp3
1281703_1283758,mee .,/content/all_data/1281703_1283758.mp3
1295219_1301765,+< ese &=points !,/content/all_data/1295219_1301765.mp3
1303447_1305480,venado .,/content/all_data/1303447_1305480.mp3
1418357_1423243,+< 0 &=points .,/content/all_data/1418357_1423243.mp3
1422243_1428271,0 &=points .,/content/all_data/1422243_1428271.mp3
1514196_1516137,hm ?,/content/all_data/1514196_1516137.mp3
1515137_1517726,[- eng] one more ?,/content/all_data/1515137_1517726.mp3
1516726_1519460,[- eng] one more thing ?,/content/all_data/1516726_1519460.mp3
1524977_1529237,[- eng] this is colors .,/content/all_data/1524977_1529237.mp3
1530646_1532907,pa(ra) mí .,/content/all_data/1530646_1532907.mp3
1531907_1538647,[- hun] este colors .,/content/all_data/1531907_1538647.mp3
1541839_1546308,+< marrón .,/content/all_data/1541839_1546308.mp3
1547522_1549801,rojo .,/content/all_data/1547522_1549801.mp3
1550479_1553043,amarillo .,/content/all_data/1550479_1553043.mp3
1553450_1555732,azul .,/content/all_data/1553450_1555732.mp3
1556088_1558158,verde &=points .,/content/all_data/1556088_1558158.mp3
1558758_1561170,morado &=points .,/content/all_data/1558758_1561170.mp3
1561973_1564083,blanco &=points .,/content/all_data/1561973_1564083.mp3
1564849_1567760,negro .,/content/all_data/1564849_1567760.mp3
1601109_1603967,+< (ama)rillo .,/content/all_data/1601109_1603967.mp3
1602967_1605353,+< ves ahí .,/content/all_data/1602967_1605353.mp3
1609190_1612026,ma .,/content/all_data/1609190_1612026.mp3
1611026_1613576,[- hun] aquí viene bird .,/content/all_data/1611026_1613576.mp3
1619963_1622546,(ca)ballo azul .,/content/all_data/1619963_1622546.mp3
1666597_1671233,+< blanco .,/content/all_data/1666597_1671233.mp3
1690853_1696083,[- eng] a dog .,/content/all_data/1690853_1696083.mp3
1695083_1699208,[- eng] I want a dog .,/content/all_data/1695083_1699208.mp3
1719914_1723412,[- eng] one this .,/content/all_data/1719914_1723412.mp3
1722412_1725801,[- eng] it is .,/content/all_data/1722412_1725801.mp3
1724801_1727968,[- eng] one more .,/content/all_data/1724801_1727968.mp3
13303_17063,+< mama más &=points !,/content/all_data/13303_17063.mp3
19532_21628,[- hun] uno tiger .,/content/all_data/19532_21628.mp3
41080_48142,lagartija .,/content/all_data/41080_48142.mp3
48164_52157,uno puma .,/content/all_data/48164_52157.mp3
62878_65286,[- hun] uno wolf .,/content/all_data/62878_65286.mp3
80898_84409,e(s)te ?,/content/all_data/80898_84409.mp3
95534_98804,[- eng] e(le)phant .,/content/all_data/95534_98804.mp3
101995_106103,esto un árbol mama ?,/content/all_data/101995_106103.mp3
108297_109560,ew .,/content/all_data/108297_109560.mp3
108560_114293,+< pone el azul !,/content/all_data/108560_114293.mp3
144434_149073,+< el agua .,/content/all_data/144434_149073.mp3
148073_151450,+< (es)ta .,/content/all_data/148073_151450.mp3
179938_183433,no [/] no !,/content/all_data/179938_183433.mp3
202756_205205,agua .,/content/all_data/202756_205205.mp3
205833_208445,[- eng] here .,/content/all_data/205833_208445.mp3
218520_221149,uno pulpo .,/content/all_data/218520_221149.mp3
237254_240848,una iguana !,/content/all_data/237254_240848.mp3
239848_243806,acá al agua .,/content/all_data/239848_243806.mp3
245350_247464,pone el agua .,/content/all_data/245350_247464.mp3
248609_251189,sí .,/content/all_data/248609_251189.mp3
257944_262188,pone acá pa(s)to .,/content/all_data/257944_262188.mp3
267623_270405,a(r)bol .,/content/all_data/267623_270405.mp3
282148_284695,[- eng] yellow .,/content/all_data/282148_284695.mp3
303170_306780,[- eng] a brown bear .,/content/all_data/303170_306780.mp3
308838_311301,ne(g)ro .,/content/all_data/308838_311301.mp3
310301_313249,+< [- eng] tree [/] tree .,/content/all_data/310301_313249.mp3
312249_316997,[- eng] one_tree@x .,/content/all_data/312249_316997.mp3
315997_323542,[- eng] two_tree@x .,/content/all_data/315997_323542.mp3
322542_326813,[- eng] four_tree@x .,/content/all_data/322542_326813.mp3
325813_328456,[- eng] one_tree@x .,/content/all_data/325813_328456.mp3
333862_336105,[- hun] have it mama .,/content/all_data/333862_336105.mp3
337101_339532,pe(r)fe(c)to .,/content/all_data/337101_339532.mp3
353367_355448,oink !,/content/all_data/353367_355448.mp3
355461_358438,más ma .,/content/all_data/355461_358438.mp3
366675_368921,sí .,/content/all_data/366675_368921.mp3
376872_382517,[- eng] my dolphin .,/content/all_data/376872_382517.mp3
402460_408104,pone [/] pone (p)ingüino aquí .,/content/all_data/402460_408104.mp3
411012_413440,a(r)bol .,/content/all_data/411012_413440.mp3
414520_417365,a(r)bol .,/content/all_data/414520_417365.mp3
416365_419578,otro .,/content/all_data/416365_419578.mp3
418578_420806,verde .,/content/all_data/418578_420806.mp3
429341_432589,Vicky .,/content/all_data/429341_432589.mp3
435414_437446,[- eng] llama .,/content/all_data/435414_437446.mp3
464497_467695,dos .,/content/all_data/464497_467695.mp3
475237_477302,sí .,/content/all_data/475237_477302.mp3
476302_480857,mami !,/content/all_data/476302_480857.mp3
484338_486424,dos@x .,/content/all_data/484338_486424.mp3
486639_491380,más a(r)bol(e)s .,/content/all_data/486639_491380.mp3
496284_498330,e(s)ta .,/content/all_data/496284_498330.mp3
497330_500789,e(s)ta [/] e(s)ta a(r)bol .,/content/all_data/497330_500789.mp3
503977_506409,xxx .,/content/all_data/503977_506409.mp3
505409_507872,más a(r)bol mama .,/content/all_data/505409_507872.mp3
527248_530023,e(s)to más ma !,/content/all_data/527248_530023.mp3
534165_536503,más .,/content/all_data/534165_536503.mp3
560868_564079,ma(s) juguetes ?,/content/all_data/560868_564079.mp3
563079_569342,+< da más .,/content/all_data/563079_569342.mp3
614980_616928,pan !,/content/all_data/614980_616928.mp3
621452_624578,ma(s) frutilla .,/content/all_data/621452_624578.mp3
637772_640067,mmm .,/content/all_data/637772_640067.mp3
642363_645327,una cereza .,/content/all_data/642363_645327.mp3
646770_650514,0 [=! ch sound] .,/content/all_data/646770_650514.mp3
678402_680235,xxx .,/content/all_data/678402_680235.mp3
693956_697058,pre(t)zel .,/content/all_data/693956_697058.mp3
714484_719371,0 [=! grabs the cans] .,/content/all_data/714484_719371.mp3
720489_730743,es +...,/content/all_data/720489_730743.mp3
741466_743479,(ten)edor .,/content/all_data/741466_743479.mp3
744279_746548,cuchillo .,/content/all_data/744279_746548.mp3
751268_753041,verde .,/content/all_data/751268_753041.mp3
770448_772740,(to)mates .,/content/all_data/770448_772740.mp3
814112_818097,[- eng] grapes .,/content/all_data/814112_818097.mp3
819804_822356,+< ve(r)des .,/content/all_data/819804_822356.mp3
